,date,year,month,type,region,plu,average_unit_price,volume_sold
7609,2018-01-21,2018,1,organic,California,plu4225,1.675109769,0.05699382
7610,2018-01-21,2018,1,organic,California,plu4770,1.675109769,0.0
7611,2018-01-21,2018,1,organic,GreatLakes,plu4046,1.59139921,0.00499502
7612,2018-01-21,2018,1,organic,GreatLakes,plu4225,1.59139921,0.04366876
7613,2018-01-21,2018,1,organic,GreatLakes,plu4770,1.59139921,0.0
7614,2018-01-21,2018,1,organic,Midsouth,plu4046,1.808823129,0.00303123
7615,2018-01-21,2018,1,organic,Midsouth,plu4225,1.808823129,0.0370298
7616,2018-01-21,2018,1,organic,Midsouth,plu4770,1.808823129,0.00064658
7617,2018-01-21,2018,1,organic,Northeast,plu4046,2.048543044,0.01010158
7618,2018-01-21,2018,1,organic,Northeast,plu4225,2.048543044,0.02327528
7619,2018-01-21,2018,1,organic,Northeast,plu4770,2.048543044,1.15e-06
7620,2018-01-21,2018,1,organic,Plains,plu4046,1.880727189,0.00398413
7621,2018-01-21,2018,1,organic,Plains,plu4225,1.880727189,0.006443470000000001
7622,2018-01-21,2018,1,organic,Plains,plu4770,1.880727189,2.333e-05
7623,2018-01-21,2018,1,organic,SouthCentral,plu4046,1.488292064,0.025834470000000002
7624,2018-01-21,2018,1,organic,SouthCentral,plu4225,1.488292064,0.0035846
7625,2018-01-21,2018,1,organic,SouthCentral,plu4770,1.488292064,7.443e-05
7626,2018-01-21,2018,1,organic,Southeast,plu4046,1.615199284,0.00115473
7627,2018-01-21,2018,1,organic,Southeast,plu4225,1.615199284,0.01351438
7628,2018-01-21,2018,1,organic,Southeast,plu4770,1.615199284,9.042e-05
7629,2018-01-21,2018,1,organic,West,plu4046,1.947671258,0.02308822
7630,2018-01-21,2018,1,organic,West,plu4225,1.947671258,0.03008729
7631,2018-01-21,2018,1,organic,West,plu4770,1.947671258,0.00011118
7632,2018-01-28,2018,1,conventional,California,plu4046,1.212837829,2.01016392
7633,2018-01-28,2018,1,conventional,California,plu4225,1.212837829,1.87989899
7634,2018-01-28,2018,1,conventional,California,plu4770,1.212837829,0.10722733999999999
7635,2018-01-28,2018,1,conventional,GreatLakes,plu4046,1.253892914,0.6844200899999999
7636,2018-01-28,2018,1,conventional,GreatLakes,plu4225,1.253892914,1.08319967
7637,2018-01-28,2018,1,conventional,GreatLakes,plu4770,1.253892914,0.21648925
7638,2018-01-28,2018,1,conventional,Midsouth,plu4046,1.244076344,0.70823824
7639,2018-01-28,2018,1,conventional,Midsouth,plu4225,1.244076344,1.40640404
7640,2018-01-28,2018,1,conventional,Midsouth,plu4770,1.244076344,0.020529389999999998
7641,2018-01-28,2018,1,conventional,Northeast,plu4046,1.264429507,0.34907285
7642,2018-01-28,2018,1,conventional,Northeast,plu4225,1.264429507,3.31054925
7643,2018-01-28,2018,1,conventional,Northeast,plu4770,1.264429507,0.00742083
7644,2018-01-28,2018,1,conventional,Plains,plu4046,1.146161768,0.92342832
7645,2018-01-28,2018,1,conventional,Plains,plu4225,1.146161768,0.43430462
7646,2018-01-28,2018,1,conventional,Plains,plu4770,1.146161768,0.00849326
7647,2018-01-28,2018,1,conventional,SouthCentral,plu4046,0.931412603,3.55455454
7648,2018-01-28,2018,1,conventional,SouthCentral,plu4225,0.931412603,0.71017626
7649,2018-01-28,2018,1,conventional,SouthCentral,plu4770,0.931412603,0.05372136
7650,2018-01-28,2018,1,conventional,Southeast,plu4046,1.304541288,2.07768483
7651,2018-01-28,2018,1,conventional,Southeast,plu4225,1.304541288,0.28929776
7652,2018-01-28,2018,1,conventional,Southeast,plu4770,1.304541288,0.01357739
7653,2018-01-28,2018,1,conventional,West,plu4046,1.053666582,3.22109733
7654,2018-01-28,2018,1,conventional,West,plu4225,1.053666582,0.65641396
7655,2018-01-28,2018,1,conventional,West,plu4770,1.053666582,0.08768522
7656,2018-01-28,2018,1,organic,California,plu4046,1.836569747,0.027184009999999998
7657,2018-01-28,2018,1,organic,California,plu4225,1.836569747,0.05080047
7658,2018-01-28,2018,1,organic,California,plu4770,1.836569747,0.0
7659,2018-01-28,2018,1,organic,GreatLakes,plu4046,1.639803655,0.004402189999999999
7660,2018-01-28,2018,1,organic,GreatLakes,plu4225,1.639803655,0.04440645
7661,2018-01-28,2018,1,organic,GreatLakes,plu4770,1.639803655,0.0
7662,2018-01-28,2018,1,organic,Midsouth,plu4046,1.709705553,0.00279661
7663,2018-01-28,2018,1,organic,Midsouth,plu4225,1.709705553,0.040805
7664,2018-01-28,2018,1,organic,Midsouth,plu4770,1.709705553,0.0007611
7665,2018-01-28,2018,1,organic,Northeast,plu4046,1.750306196,0.02101832
7666,2018-01-28,2018,1,organic,Northeast,plu4225,1.750306196,0.0412145
7667,2018-01-28,2018,1,organic,Northeast,plu4770,1.750306196,4.437e-05
7668,2018-01-28,2018,1,organic,Plains,plu4046,1.821393021,0.00316257
7669,2018-01-28,2018,1,organic,Plains,plu4225,1.821393021,0.00642088
7670,2018-01-28,2018,1,organic,Plains,plu4770,1.821393021,2.936e-05
7671,2018-01-28,2018,1,organic,SouthCentral,plu4046,1.442157259,0.0361234
7672,2018-01-28,2018,1,organic,SouthCentral,plu4225,1.442157259,0.00457896
7673,2018-01-28,2018,1,organic,SouthCentral,plu4770,1.442157259,1.142e-05
7674,2018-01-28,2018,1,organic,Southeast,plu4046,1.615947453,0.00155864
7675,2018-01-28,2018,1,organic,Southeast,plu4225,1.615947453,0.01759245
7676,2018-01-28,2018,1,organic,Southeast,plu4770,1.615947453,9.9e-05
7677,2018-01-28,2018,1,organic,West,plu4046,1.903122793,0.019564790000000002
7678,2018-01-28,2018,1,organic,West,plu4225,1.903122793,0.02862226
7679,2018-01-28,2018,1,organic,West,plu4770,1.903122793,8.15e-05
7680,2018-02-04,2018,2,conventional,California,plu4046,0.839505811,3.9780138
7681,2018-02-04,2018,2,conventional,California,plu4225,0.839505811,3.48764698
7682,2018-02-04,2018,2,conventional,California,plu4770,0.839505811,0.12903169
7683,2018-02-04,2018,2,conventional,GreatLakes,plu4046,0.856345101,1.18368723
7684,2018-02-04,2018,2,conventional,GreatLakes,plu4225,0.856345101,2.47151244
7685,2018-02-04,2018,2,conventional,GreatLakes,plu4770,0.856345101,0.54729787
7686,2018-02-04,2018,2,conventional,Midsouth,plu4046,1.013842007,1.1316103700000002
7687,2018-02-04,2018,2,conventional,Midsouth,plu4225,1.013842007,1.4594748100000001
7688,2018-02-04,2018,2,conventional,Midsouth,plu4770,1.013842007,0.02563021
7689,2018-02-04,2018,2,conventional,Northeast,plu4046,1.348739654,0.41370949
7690,2018-02-04,2018,2,conventional,Northeast,plu4225,1.348739654,4.78700957
7691,2018-02-04,2018,2,conventional,Northeast,plu4770,1.348739654,0.01327101
7692,2018-02-04,2018,2,conventional,Plains,plu4046,0.937747551,1.41709159
7693,2018-02-04,2018,2,conventional,Plains,plu4225,0.937747551,0.6710724100000001
7694,2018-02-04,2018,2,conventional,Plains,plu4770,0.937747551,0.014222799999999999
7695,2018-02-04,2018,2,conventional,SouthCentral,plu4046,0.754407004,4.679794480000001
7696,2018-02-04,2018,2,conventional,SouthCentral,plu4225,0.754407004,1.3699234599999999
7697,2018-02-04,2018,2,conventional,SouthCentral,plu4770,0.754407004,0.03084984
7698,2018-02-04,2018,2,conventional,Southeast,plu4046,0.990249278,3.76993268
7699,2018-02-04,2018,2,conventional,Southeast,plu4225,0.990249278,0.50220789
7700,2018-02-04,2018,2,conventional,Southeast,plu4770,0.990249278,0.01489843
7701,2018-02-04,2018,2,conventional,West,plu4046,0.867539837,4.461220900000001
7702,2018-02-04,2018,2,conventional,West,plu4225,0.867539837,1.24596698
7703,2018-02-04,2018,2,conventional,West,plu4770,0.867539837,0.1362996
7704,2018-02-04,2018,2,organic,California,plu4046,1.56728504,0.03537601
7705,2018-02-04,2018,2,organic,California,plu4225,1.56728504,0.05281338
7706,2018-02-04,2018,2,organic,California,plu4770,1.56728504,0.0
7707,2018-02-04,2018,2,organic,GreatLakes,plu4046,1.666586042,0.00444253
7708,2018-02-04,2018,2,organic,GreatLakes,plu4225,1.666586042,0.04453278
7709,2018-02-04,2018,2,organic,GreatLakes,plu4770,1.666586042,0.0
7710,2018-02-04,2018,2,organic,Midsouth,plu4046,1.75393213,0.00258204
7711,2018-02-04,2018,2,organic,Midsouth,plu4225,1.75393213,0.03378151
7712,2018-02-04,2018,2,organic,Midsouth,plu4770,1.75393213,0.00057185
7713,2018-02-04,2018,2,organic,Northeast,plu4046,1.871056476,0.01458058
7714,2018-02-04,2018,2,organic,Northeast,plu4225,1.871056476,0.036432309999999996
7715,2018-02-04,2018,2,organic,Northeast,plu4770,1.871056476,0.0006548600000000001
7716,2018-02-04,2018,2,organic,Plains,plu4046,1.281056454,0.00309722
7717,2018-02-04,2018,2,organic,Plains,plu4225,1.281056454,0.00722093
7718,2018-02-04,2018,2,organic,Plains,plu4770,1.281056454,3.58e-06
7719,2018-02-04,2018,2,organic,SouthCentral,plu4046,1.385922098,0.032181919999999996
7720,2018-02-04,2018,2,organic,SouthCentral,plu4225,1.385922098,0.00267891
7721,2018-02-04,2018,2,organic,SouthCentral,plu4770,1.385922098,6.4000000000000006e-06
7722,2018-02-04,2018,2,organic,Southeast,plu4046,1.464412343,0.00127563
7723,2018-02-04,2018,2,organic,Southeast,plu4225,1.464412343,0.01396397
7724,2018-02-04,2018,2,organic,Southeast,plu4770,1.464412343,9.763e-05
7725,2018-02-04,2018,2,organic,West,plu4046,1.466145233,0.019116599999999997
7726,2018-02-04,2018,2,organic,West,plu4225,1.466145233,0.04646906
7727,2018-02-04,2018,2,organic,West,plu4770,1.466145233,0.00011186
7728,2018-02-11,2018,2,conventional,California,plu4046,1.029044619,2.48928775
7729,2018-02-11,2018,2,conventional,California,plu4225,1.029044619,1.5092861100000001
7730,2018-02-11,2018,2,conventional,California,plu4770,1.029044619,0.10573159
7731,2018-02-11,2018,2,conventional,GreatLakes,plu4046,1.07854034,0.83752549
7732,2018-02-11,2018,2,conventional,GreatLakes,plu4225,1.07854034,1.0833652
7733,2018-02-11,2018,2,conventional,GreatLakes,plu4770,1.07854034,0.27988098
7734,2018-02-11,2018,2,conventional,Midsouth,plu4046,1.145712904,0.89228563
7735,2018-02-11,2018,2,conventional,Midsouth,plu4225,1.145712904,1.0940433200000002
7736,2018-02-11,2018,2,conventional,Midsouth,plu4770,1.145712904,0.0210303
7737,2018-02-11,2018,2,conventional,Northeast,plu4046,1.238691459,0.48780036
7738,2018-02-11,2018,2,conventional,Northeast,plu4225,1.238691459,3.41611716
7739,2018-02-11,2018,2,conventional,Northeast,plu4770,1.238691459,0.01343842
7740,2018-02-11,2018,2,conventional,Plains,plu4046,1.0321901,0.94840399
7741,2018-02-11,2018,2,conventional,Plains,plu4225,1.0321901,0.3966885
7742,2018-02-11,2018,2,conventional,Plains,plu4770,1.0321901,0.01004551
7743,2018-02-11,2018,2,conventional,SouthCentral,plu4046,0.805275184,3.76518648
7744,2018-02-11,2018,2,conventional,SouthCentral,plu4225,0.805275184,0.85816987
7745,2018-02-11,2018,2,conventional,SouthCentral,plu4770,0.805275184,0.02123529
7746,2018-02-11,2018,2,conventional,Southeast,plu4046,1.009951195,2.57147586
7747,2018-02-11,2018,2,conventional,Southeast,plu4225,1.009951195,0.32062691
7748,2018-02-11,2018,2,conventional,Southeast,plu4770,1.009951195,0.01397808
7749,2018-02-11,2018,2,conventional,West,plu4046,0.964182779,3.03768448
7750,2018-02-11,2018,2,conventional,West,plu4225,0.964182779,0.81581004
7751,2018-02-11,2018,2,conventional,West,plu4770,0.964182779,0.10355837
7752,2018-02-11,2018,2,organic,California,plu4046,1.856247642,0.02760154
7753,2018-02-11,2018,2,organic,California,plu4225,1.856247642,0.04938175
7754,2018-02-11,2018,2,organic,California,plu4770,1.856247642,0.0
7755,2018-02-11,2018,2,organic,GreatLakes,plu4046,1.671404058,0.00447601
7756,2018-02-11,2018,2,organic,GreatLakes,plu4225,1.671404058,0.0386036
7757,2018-02-11,2018,2,organic,GreatLakes,plu4770,1.671404058,1.17e-06
7758,2018-02-11,2018,2,organic,Midsouth,plu4046,1.709651539,0.00267985
7759,2018-02-11,2018,2,organic,Midsouth,plu4225,1.709651539,0.034317980000000005
7760,2018-02-11,2018,2,organic,Midsouth,plu4770,1.709651539,0.0005425800000000001
7761,2018-02-11,2018,2,organic,Northeast,plu4046,1.981960475,0.009625709999999999
7762,2018-02-11,2018,2,organic,Northeast,plu4225,1.981960475,0.02471421
7763,2018-02-11,2018,2,organic,Northeast,plu4770,1.981960475,0.0007118099999999999
7764,2018-02-11,2018,2,organic,Plains,plu4046,1.652586272,0.00423893
7765,2018-02-11,2018,2,organic,Plains,plu4225,1.652586272,0.00637148
7766,2018-02-11,2018,2,organic,Plains,plu4770,1.652586272,0.0
7767,2018-02-11,2018,2,organic,SouthCentral,plu4046,1.378153767,0.0231079
7768,2018-02-11,2018,2,organic,SouthCentral,plu4225,1.378153767,0.0020267
7769,2018-02-11,2018,2,organic,SouthCentral,plu4770,1.378153767,2.684e-05
7770,2018-02-11,2018,2,organic,Southeast,plu4046,1.43657246,0.00130557
7771,2018-02-11,2018,2,organic,Southeast,plu4225,1.43657246,0.01403145
7772,2018-02-11,2018,2,organic,Southeast,plu4770,1.43657246,0.00010628
7773,2018-02-11,2018,2,organic,West,plu4046,1.538975018,0.02144547
7774,2018-02-11,2018,2,organic,West,plu4225,1.538975018,0.0524009
7775,2018-02-11,2018,2,organic,West,plu4770,1.538975018,0.00020528999999999998
7776,2018-02-18,2018,2,conventional,California,plu4046,1.16171981,1.86655744
7777,2018-02-18,2018,2,conventional,California,plu4225,1.16171981,2.03105305
7778,2018-02-18,2018,2,conventional,California,plu4770,1.16171981,0.10129078999999999
7779,2018-02-18,2018,2,conventional,GreatLakes,plu4046,1.254518428,0.5465763299999999
7780,2018-02-18,2018,2,conventional,GreatLakes,plu4225,1.254518428,0.75497274
7781,2018-02-18,2018,2,conventional,GreatLakes,plu4770,1.254518428,0.21047749
7782,2018-02-18,2018,2,conventional,Midsouth,plu4046,1.30535455,0.63818755
7783,2018-02-18,2018,2,conventional,Midsouth,plu4225,1.30535455,0.9725965
7784,2018-02-18,2018,2,conventional,Midsouth,plu4770,1.30535455,0.02100609
7785,2018-02-18,2018,2,conventional,Northeast,plu4046,1.333386228,0.31866742
7786,2018-02-18,2018,2,conventional,Northeast,plu4225,1.333386228,2.19108822
7787,2018-02-18,2018,2,conventional,Northeast,plu4770,1.333386228,0.00607632
7788,2018-02-18,2018,2,conventional,Plains,plu4046,1.19107265,0.67126851
7789,2018-02-18,2018,2,conventional,Plains,plu4225,1.19107265,0.37353661
7790,2018-02-18,2018,2,conventional,Plains,plu4770,1.19107265,0.01000216
7791,2018-02-18,2018,2,conventional,SouthCentral,plu4046,0.822869861,3.7872162599999997
7792,2018-02-18,2018,2,conventional,SouthCentral,plu4225,0.822869861,1.0973937900000001
7793,2018-02-18,2018,2,conventional,SouthCentral,plu4770,0.822869861,0.02146396
7794,2018-02-18,2018,2,conventional,Southeast,plu4046,1.27224469,1.89338351
7795,2018-02-18,2018,2,conventional,Southeast,plu4225,1.27224469,0.25132173
7796,2018-02-18,2018,2,conventional,Southeast,plu4770,1.27224469,0.01329433
7797,2018-02-18,2018,2,conventional,West,plu4046,1.018372357,3.0611554500000002
7798,2018-02-18,2018,2,conventional,West,plu4225,1.018372357,0.61727497
7799,2018-02-18,2018,2,conventional,West,plu4770,1.018372357,0.10061550999999999
7800,2018-02-18,2018,2,organic,California,plu4046,1.808503825,0.025472599999999998
7801,2018-02-18,2018,2,organic,California,plu4225,1.808503825,0.06453919999999999
7802,2018-02-18,2018,2,organic,California,plu4770,1.808503825,0.0
7803,2018-02-18,2018,2,organic,GreatLakes,plu4046,1.725101331,0.00395413
7804,2018-02-18,2018,2,organic,GreatLakes,plu4225,1.725101331,0.03631785
7805,2018-02-18,2018,2,organic,GreatLakes,plu4770,1.725101331,1.29e-06
7806,2018-02-18,2018,2,organic,Midsouth,plu4046,1.718622517,0.00394356
7807,2018-02-18,2018,2,organic,Midsouth,plu4225,1.718622517,0.047556730000000005
7808,2018-02-18,2018,2,organic,Midsouth,plu4770,1.718622517,0.0006277100000000001
7809,2018-02-18,2018,2,organic,Northeast,plu4046,1.494518209,0.13840503
7810,2018-02-18,2018,2,organic,Northeast,plu4225,1.494518209,0.40448205
7811,2018-02-18,2018,2,organic,Northeast,plu4770,1.494518209,0.00075998
7812,2018-02-18,2018,2,organic,Plains,plu4046,1.793532251,0.004734100000000001
7813,2018-02-18,2018,2,organic,Plains,plu4225,1.793532251,0.00733025
7814,2018-02-18,2018,2,organic,Plains,plu4770,1.793532251,1.398e-05
7815,2018-02-18,2018,2,organic,SouthCentral,plu4046,1.441640162,0.033188510000000004
7816,2018-02-18,2018,2,organic,SouthCentral,plu4225,1.441640162,0.0037302800000000003
7817,2018-02-18,2018,2,organic,SouthCentral,plu4770,1.441640162,3.033e-05
7818,2018-02-18,2018,2,organic,Southeast,plu4046,1.473913169,0.00164157
7819,2018-02-18,2018,2,organic,Southeast,plu4225,1.473913169,0.01599999
7820,2018-02-18,2018,2,organic,Southeast,plu4770,1.473913169,8.068000000000001e-05
7821,2018-02-18,2018,2,organic,West,plu4046,1.741499946,0.02506554
7822,2018-02-18,2018,2,organic,West,plu4225,1.741499946,0.03243423
7823,2018-02-18,2018,2,organic,West,plu4770,1.741499946,0.00010268000000000001
7824,2018-02-25,2018,2,conventional,California,plu4046,1.085612038,2.33559814
7825,2018-02-25,2018,2,conventional,California,plu4225,1.085612038,1.64525736
7826,2018-02-25,2018,2,conventional,California,plu4770,1.085612038,0.09746638
7827,2018-02-25,2018,2,conventional,GreatLakes,plu4046,1.259144533,0.57433389
7828,2018-02-25,2018,2,conventional,GreatLakes,plu4225,1.259144533,1.0192215
7829,2018-02-25,2018,2,conventional,GreatLakes,plu4770,1.259144533,0.33762171
7830,2018-02-25,2018,2,conventional,Midsouth,plu4046,1.298533843,0.71527702
7831,2018-02-25,2018,2,conventional,Midsouth,plu4225,1.298533843,1.0287208
7832,2018-02-25,2018,2,conventional,Midsouth,plu4770,1.298533843,0.02192865
7833,2018-02-25,2018,2,conventional,Northeast,plu4046,1.390238951,0.35921076
7834,2018-02-25,2018,2,conventional,Northeast,plu4225,1.390238951,2.14757586
7835,2018-02-25,2018,2,conventional,Northeast,plu4770,1.390238951,0.00686478
7836,2018-02-25,2018,2,conventional,Plains,plu4046,1.085303694,0.85765446
7837,2018-02-25,2018,2,conventional,Plains,plu4225,1.085303694,0.42486206
7838,2018-02-25,2018,2,conventional,Plains,plu4770,1.085303694,0.011852940000000001
7839,2018-02-25,2018,2,conventional,SouthCentral,plu4046,0.844510781,3.95070263
7840,2018-02-25,2018,2,conventional,SouthCentral,plu4225,0.844510781,0.78515121
7841,2018-02-25,2018,2,conventional,SouthCentral,plu4770,0.844510781,0.02719798
7842,2018-02-25,2018,2,conventional,Southeast,plu4046,1.267114462,2.00091603
7843,2018-02-25,2018,2,conventional,Southeast,plu4225,1.267114462,0.27660195
7844,2018-02-25,2018,2,conventional,Southeast,plu4770,1.267114462,0.01475322
7845,2018-02-25,2018,2,conventional,West,plu4046,1.013789981,2.66490775
7846,2018-02-25,2018,2,conventional,West,plu4225,1.013789981,0.83101681
7847,2018-02-25,2018,2,conventional,West,plu4770,1.013789981,0.11045336
7848,2018-02-25,2018,2,organic,California,plu4046,1.767644803,0.026417279999999998
7849,2018-02-25,2018,2,organic,California,plu4225,1.767644803,0.07241560000000001
7850,2018-02-25,2018,2,organic,California,plu4770,1.767644803,0.0
7851,2018-02-25,2018,2,organic,GreatLakes,plu4046,1.739700651,0.00452166
7852,2018-02-25,2018,2,organic,GreatLakes,plu4225,1.739700651,0.04252125
7853,2018-02-25,2018,2,organic,GreatLakes,plu4770,1.739700651,0.0
7854,2018-02-25,2018,2,organic,Midsouth,plu4046,1.752986856,0.00342066
7855,2018-02-25,2018,2,organic,Midsouth,plu4225,1.752986856,0.03822146
7856,2018-02-25,2018,2,organic,Midsouth,plu4770,1.752986856,0.0005550700000000001
7857,2018-02-25,2018,2,organic,Northeast,plu4046,1.837677595,0.02026225
7858,2018-02-25,2018,2,organic,Northeast,plu4225,1.837677595,0.06028105
7859,2018-02-25,2018,2,organic,Northeast,plu4770,1.837677595,0.00011618
7860,2018-02-25,2018,2,organic,Plains,plu4046,1.787653184,0.00595504
7861,2018-02-25,2018,2,organic,Plains,plu4225,1.787653184,0.0071958199999999995
7862,2018-02-25,2018,2,organic,Plains,plu4770,1.787653184,0.0
7863,2018-02-25,2018,2,organic,SouthCentral,plu4046,1.433908864,0.02902447
7864,2018-02-25,2018,2,organic,SouthCentral,plu4225,1.433908864,0.00338604
7865,2018-02-25,2018,2,organic,SouthCentral,plu4770,1.433908864,1.53e-05
7866,2018-02-25,2018,2,organic,Southeast,plu4046,1.443564249,0.00223968
7867,2018-02-25,2018,2,organic,Southeast,plu4225,1.443564249,0.01640659
7868,2018-02-25,2018,2,organic,Southeast,plu4770,1.443564249,8.599e-05
7869,2018-02-25,2018,2,organic,West,plu4046,1.591683555,0.02882941
7870,2018-02-25,2018,2,organic,West,plu4225,1.591683555,0.041376739999999995
7871,2018-02-25,2018,2,organic,West,plu4770,1.591683555,7.159999999999999e-05
7872,2018-03-04,2018,3,conventional,California,plu4046,1.184387544,2.06508015
7873,2018-03-04,2018,3,conventional,California,plu4225,1.184387544,1.40765827
7874,2018-03-04,2018,3,conventional,California,plu4770,1.184387544,0.10250952
7875,2018-03-04,2018,3,conventional,GreatLakes,plu4046,1.329179586,0.63303664
7876,2018-03-04,2018,3,conventional,GreatLakes,plu4225,1.329179586,0.8633522800000001
7877,2018-03-04,2018,3,conventional,GreatLakes,plu4770,1.329179586,0.20343125
7878,2018-03-04,2018,3,conventional,Midsouth,plu4046,1.257167964,0.73856877
7879,2018-03-04,2018,3,conventional,Midsouth,plu4225,1.257167964,1.11240324
7880,2018-03-04,2018,3,conventional,Midsouth,plu4770,1.257167964,0.02283389
7881,2018-03-04,2018,3,conventional,Northeast,plu4046,1.271068324,0.31728946
7882,2018-03-04,2018,3,conventional,Northeast,plu4225,1.271068324,3.08442017
7883,2018-03-04,2018,3,conventional,Northeast,plu4770,1.271068324,0.00610279
7884,2018-03-04,2018,3,conventional,Plains,plu4046,1.150306547,0.84542286
7885,2018-03-04,2018,3,conventional,Plains,plu4225,1.150306547,0.35302807
7886,2018-03-04,2018,3,conventional,Plains,plu4770,1.150306547,0.012557049999999998
7887,2018-03-04,2018,3,conventional,SouthCentral,plu4046,0.890403962,3.28364692
7888,2018-03-04,2018,3,conventional,SouthCentral,plu4225,0.890403962,1.1720388400000001
7889,2018-03-04,2018,3,conventional,SouthCentral,plu4770,0.890403962,0.02428243
7890,2018-03-04,2018,3,conventional,Southeast,plu4046,1.172627327,2.4374743999999997
7891,2018-03-04,2018,3,conventional,Southeast,plu4225,1.172627327,0.32503452
7892,2018-03-04,2018,3,conventional,Southeast,plu4770,1.172627327,0.01608394
7893,2018-03-04,2018,3,conventional,West,plu4046,1.004315267,3.1538410299999997
7894,2018-03-04,2018,3,conventional,West,plu4225,1.004315267,0.7517365
7895,2018-03-04,2018,3,conventional,West,plu4770,1.004315267,0.10993892999999999
7896,2018-03-04,2018,3,organic,California,plu4046,1.618616724,0.03101116
7897,2018-03-04,2018,3,organic,California,plu4225,1.618616724,0.05839098
7898,2018-03-04,2018,3,organic,California,plu4770,1.618616724,0.0
7899,2018-03-04,2018,3,organic,GreatLakes,plu4046,1.603249974,0.00510343
7900,2018-03-04,2018,3,organic,GreatLakes,plu4225,1.603249974,0.05640947
7901,2018-03-04,2018,3,organic,GreatLakes,plu4770,1.603249974,0.0
7902,2018-03-04,2018,3,organic,Midsouth,plu4046,1.729500631,0.00386574
7903,2018-03-04,2018,3,organic,Midsouth,plu4225,1.729500631,0.037791559999999995
7904,2018-03-04,2018,3,organic,Midsouth,plu4770,1.729500631,0.00077138
7905,2018-03-04,2018,3,organic,Northeast,plu4046,1.859560079,0.03313654
7906,2018-03-04,2018,3,organic,Northeast,plu4225,1.859560079,0.08124498
7907,2018-03-04,2018,3,organic,Northeast,plu4770,1.859560079,3.131e-05
7908,2018-03-04,2018,3,organic,Plains,plu4046,1.832232859,0.00547633
7909,2018-03-04,2018,3,organic,Plains,plu4225,1.832232859,0.00780316
7910,2018-03-04,2018,3,organic,Plains,plu4770,1.832232859,0.0
7911,2018-03-04,2018,3,organic,SouthCentral,plu4046,1.267812162,0.033699690000000004
7912,2018-03-04,2018,3,organic,SouthCentral,plu4225,1.267812162,0.0034883699999999998
7913,2018-03-04,2018,3,organic,SouthCentral,plu4770,1.267812162,0.0
7914,2018-03-04,2018,3,organic,Southeast,plu4046,1.502119625,0.00235297
7915,2018-03-04,2018,3,organic,Southeast,plu4225,1.502119625,0.018635060000000002
7916,2018-03-04,2018,3,organic,Southeast,plu4770,1.502119625,8.220999999999999e-05
7917,2018-03-04,2018,3,organic,West,plu4046,1.517733286,0.02198649
7918,2018-03-04,2018,3,organic,West,plu4225,1.517733286,0.06040471
7919,2018-03-04,2018,3,organic,West,plu4770,1.517733286,6.886e-05
7920,2018-03-11,2018,3,conventional,California,plu4046,1.174215832,2.01780544
7921,2018-03-11,2018,3,conventional,California,plu4225,1.174215832,1.47490534
7922,2018-03-11,2018,3,conventional,California,plu4770,1.174215832,0.09544402
7923,2018-03-11,2018,3,conventional,GreatLakes,plu4046,1.292870049,0.63527773
7924,2018-03-11,2018,3,conventional,GreatLakes,plu4225,1.292870049,0.9667873
7925,2018-03-11,2018,3,conventional,GreatLakes,plu4770,1.292870049,0.31178464
7926,2018-03-11,2018,3,conventional,Midsouth,plu4046,1.206918812,0.90541145
7927,2018-03-11,2018,3,conventional,Midsouth,plu4225,1.206918812,1.09063538
7928,2018-03-11,2018,3,conventional,Midsouth,plu4770,1.206918812,0.02266791
7929,2018-03-11,2018,3,conventional,Northeast,plu4046,1.329638884,0.36595252
7930,2018-03-11,2018,3,conventional,Northeast,plu4225,1.329638884,2.66798212
7931,2018-03-11,2018,3,conventional,Northeast,plu4770,1.329638884,0.006453260000000001
7932,2018-03-11,2018,3,conventional,Plains,plu4046,1.15554891,0.79975529
7933,2018-03-11,2018,3,conventional,Plains,plu4225,1.15554891,0.39417215
7934,2018-03-11,2018,3,conventional,Plains,plu4770,1.15554891,0.012575530000000001
7935,2018-03-11,2018,3,conventional,SouthCentral,plu4046,0.972405832,3.18364612
7936,2018-03-11,2018,3,conventional,SouthCentral,plu4225,0.972405832,0.8748299
7937,2018-03-11,2018,3,conventional,SouthCentral,plu4770,0.972405832,0.02403773
7938,2018-03-11,2018,3,conventional,Southeast,plu4046,1.142903475,2.52947098
7939,2018-03-11,2018,3,conventional,Southeast,plu4225,1.142903475,0.32214053000000004
7940,2018-03-11,2018,3,conventional,Southeast,plu4770,1.142903475,0.01664516
7941,2018-03-11,2018,3,conventional,West,plu4046,1.040253847,3.10899538
7942,2018-03-11,2018,3,conventional,West,plu4225,1.040253847,0.55303596
7943,2018-03-11,2018,3,conventional,West,plu4770,1.040253847,0.12305807
7944,2018-03-11,2018,3,organic,California,plu4046,1.604011906,0.02969931
7945,2018-03-11,2018,3,organic,California,plu4225,1.604011906,0.07257364999999999
7946,2018-03-11,2018,3,organic,California,plu4770,1.604011906,0.0
7947,2018-03-11,2018,3,organic,GreatLakes,plu4046,1.425728268,0.00709641
7948,2018-03-11,2018,3,organic,GreatLakes,plu4225,1.425728268,0.09283749000000001
7949,2018-03-11,2018,3,organic,GreatLakes,plu4770,1.425728268,0.0
7950,2018-03-11,2018,3,organic,Midsouth,plu4046,1.610893841,0.00337929
